OG0003104_x00	GO:0005509,GO:0005737,GO:0090090
OG0008866_x00	GO:0090071,GO:0005739,GO:0017148,GO:0043023
OG0010469_x00	GO:0005515,GO:0016567,GO:0031145,GO:0051301,GO:0005680,GO:0005737,GO:0007091
OG0011577_x00	GO:0016567,GO:0061630,GO:0008270,GO:0071782
OG0008120_x00	GO:0007186,GO:0007601,GO:0016020,GO:0004930,GO:0007602,GO:0008020,GO:0071482,GO:0001750,GO:0005887
OG0004036_x00	GO:0005975,GO:0016757,GO:0030166,GO:0046525,GO:0070085,GO:0005794,GO:0008378
OG0000628_x00	GO:0005515,GO:0004842,GO:0006511,GO:0061630,GO:0043161,GO:0000209,GO:0005737,GO:0016567
OG0009849_x00	GO:0005515
OG0006252_x00	GO:0030246
OG0002844_x00	GO:0007605,GO:0050957
OG0000628_x02	GO:0005515,GO:0035519,GO:0043161,GO:0061630,GO:0070534,GO:0070936,GO:0000209,GO:0005737,GO:0016567,GO:0004842,GO:0006511
OG0007360_x00	GO:0018230,GO:0019706,GO:0005783,GO:0005794,GO:0006612,GO:0016409
OG0003952_x00	GO:0003951,GO:0006741,GO:0019674
OG0002168_x00	GO:0005777
OG0004384_x00	GO:0016301,GO:0006672,GO:0016310,GO:0001727,GO:0001729,GO:0006665
OG0000976_x00	GO:0004930,GO:0007186,GO:0016020,GO:0038036,GO:0007189,GO:0019222,GO:0005737,GO:0005886
OG0000976_x01	GO:0004930,GO:0007186,GO:0016020,GO:0005737,GO:0005886,GO:0007189,GO:0019222,GO:0038036,GO:0001525,GO:0003376
OG0010569_x00	GO:0000940,GO:0005876,GO:0007059,GO:0000278,GO:0000776
OG0006004_x00	GO:0046930,GO:0046931,GO:0090136,GO:0005915,GO:0044331,GO:0045218
OG0007112_x00	GO:0003723,GO:0003676
OG0008220_x00	GO:0030126,GO:0005198,GO:0006886,GO:0016192,GO:0005737,GO:0006891,GO:0006888,GO:0030117
OG0003704_x00	GO:0016020,GO:0022857,GO:0055085,GO:0005887,GO:0015149,GO:0015749
OG0004812_x00	GO:0000226,GO:0005737
OG0005920_x00	GO:0140560,GO:0016266,GO:0030176,GO:0035252,GO:0016757
OG0009949_x00	GO:0032418,GO:0099078
OG0010171_x00	GO:0051315,GO:0051382,GO:0051455,GO:0000776,GO:0019237
OG0005119_x00	GO:2001222,GO:2001224,GO:0005634,GO:0005737,GO:0048168
OG0006903_x00	GO:0005886,GO:0030165
OG0006227_x00	GO:0019211,GO:0005737,GO:0007052,GO:0008160,GO:0000159,GO:0003755,GO:0005634
OG0002819_x00	GO:0004713,GO:0006468,GO:0007169,GO:0007275,GO:0019838,GO:0030183,GO:0030335,GO:0033674,GO:0038109,GO:0043235,GO:0043406,GO:0046427,GO:0002244,GO:0004714,GO:0005887,GO:0019955,GO:0038093,GO:0004672,GO:0005524
OG0007335_x00	GO:0031901,GO:0005215,GO:0006810,GO:0016021
OG0000330_x00	GO:0005882,GO:0042995,GO:0045109,GO:1904714,GO:0005200,GO:0005737
OG0009551_x00	GO:0005245,GO:0005891
OG0004359_x00	GO:0035091,GO:0043130,GO:0030276,GO:0005768,GO:0007165,GO:0016020
OG0006575_x00	GO:0005654,GO:1901647
OG0007683_x00	GO:1903358,GO:0019901,GO:0043406,GO:0090443
OG0010394_x00	GO:0042775,GO:0005739,GO:0008535,GO:0045277
OG0007558_x00	GO:0007059,GO:0034080,GO:0005654
OG0009303_x00	GO:0007131,GO:0035861
OG0012014_x00	GO:0005634,GO:0005737,GO:0000380,GO:0000398
OG0008666_x00	GO:0004930,GO:0007186,GO:0016020,GO:0004878,GO:0005886,GO:0006954,GO:0007200,GO:0007204,GO:0002430,GO:0004875,GO:0004876,GO:0006935
OG0000553_x00	GO:0006886,GO:0006888,GO:0007030,GO:0030126,GO:0030134,GO:0005783,GO:0005793,GO:0005794
OG0009774_x00	GO:0003677,GO:0004879,GO:0006629,GO:0043565,GO:0003700,GO:0006355,GO:0008270,GO:0030154,GO:0038183,GO:0045944,GO:0050728,GO:0000122,GO:0000978
OG0000553_x01	GO:0006886,GO:0006888,GO:0007030,GO:0030134,GO:0005783,GO:0005793,GO:0005794
OG0001661_x00	GO:0051082,GO:0005737,GO:0005854,GO:0006612
OG0001661_x01	GO:0051082,GO:0005737,GO:0005854,GO:0006612
OG0010822_x00	GO:0005739,GO:0034551
OG0010146_x00	GO:0005615,GO:0010951,GO:0004867
OG0011930_x00	GO:0006486,GO:0033185,GO:0006506,GO:0030176
OG0002093_x00	GO:0003924,GO:0005525,GO:0005886,GO:0016192,GO:0030100,GO:0032593,GO:0055037,GO:0098837,GO:0005768,GO:0032482
OG0006798_x00	GO:0005737,GO:0015267,GO:0016020,GO:0055085
OG0011254_x00	GO:0032963,GO:0005783,GO:0019797,GO:0005515,GO:0005506,GO:0016705,GO:0031418
OG0008418_x00	GO:0004620,GO:0005737,GO:0046872
OG0009526_x00	GO:0005524,GO:0016887,GO:0005778,GO:0005829,GO:0016558
OG0000305_x00	GO:0005509,GO:0005737
OG0003076_x00	GO:0006501,GO:0006914,GO:0006995,GO:0019776,GO:0034045,GO:0034274,GO:0044804,GO:0000045,GO:0000422,GO:0005737
OG0004184_x00	GO:0005515
OG0000305_x01	GO:0005509,GO:0005737
OG0010494_x00	GO:0005515,GO:0004896,GO:0005887,GO:0019221
OG0002521_x00	GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:1990446
OG0005292_x00	GO:0005049,GO:0005737,GO:0006611,GO:0051169,GO:0005643
OG0000305_x02	GO:0005509,GO:0005737
OG0002992_x00	GO:0052798,GO:0006486,GO:0008373,GO:0009247
OG0007658_x00	GO:0005509,GO:0004198,GO:0006508,GO:0005737
OG0010369_x00	GO:0008270,GO:0006400,GO:0016763,GO:0005802,GO:0016567,GO:0004842,GO:0005795
OG0008020_x00	GO:0015031,GO:0016192,GO:0043231
OG0004612_x00	GO:0003735,GO:0005840,GO:0006412,GO:0022625,GO:0002181
OG0009749_x00	GO:0062023,GO:0005509
OG0005044_x00	GO:0019509,GO:0043874,GO:0000287
OG0006152_x00	GO:0004707,GO:0005524,GO:0006468,GO:0004672,GO:0005634,GO:0005737,GO:0007254,GO:0035556,GO:0004674,GO:0004705
OG0001636_x00	GO:0035805,GO:0060468,GO:0062023,GO:0007339,GO:0032190,GO:0035804
OG0002744_x00	GO:0060294,GO:0005930,GO:0035082,GO:0044458
OG0002068_x00	GO:0005515,GO:0005737
OG0003852_x00	GO:0046907,GO:0006611,GO:0005096,GO:0005643,GO:0005737
OG0004960_x00	GO:0046983,GO:0005254,GO:0005886,GO:1902476
OG0011229_x00	GO:0003676,GO:0003723,GO:0005654,GO:0006396
OG0004284_x00	GO:0005737,GO:0016020,GO:0045202
OG0008989_x00	GO:0005634,GO:0005737,GO:0032922,GO:0043153,GO:0000122,GO:0000976,GO:0001222,GO:0005515
OG0005392_x00	GO:0005615,GO:0008191
OG0000876_x00	GO:0004674,GO:0018105,GO:0035556,GO:0004672,GO:0005524,GO:0006468
OG0001984_x00	GO:0016639,GO:0006520,GO:0016491,GO:0004352,GO:0005739,GO:0006538
OG0000130_x00	GO:0004930,GO:0007186,GO:0016020,GO:0007216,GO:0051966,GO:0001640,GO:0001642,GO:0005887
OG0004159_x00	GO:0042632,GO:0055091,GO:0062023,GO:0070328,GO:0005615,GO:0009395,GO:0010519
OG0005267_x00	GO:0005515,GO:0005737,GO:0008104
OG0001859_x00	GO:0016020
OG0006375_x00	GO:0034244,GO:0045892,GO:0003723,GO:0005634,GO:0032021
OG0003604_x00	GO:0005515,GO:0007165,GO:0043235,GO:0045121,GO:0005031,GO:0006954,GO:0043120
OG0002967_x00	GO:0004672,GO:0006468,GO:0030424,GO:0043025,GO:0050808,GO:0005886,GO:0007156,GO:0008046,GO:0004713,GO:0005524
OG0007483_x00	GO:0016887,GO:0005215,GO:0005524,GO:0016020,GO:0005388,GO:0006816,GO:0000166,GO:0005886,GO:0006828,GO:0006874,GO:0015662,GO:0016021,GO:0034220,GO:0070588,GO:0000139,GO:0005783
OG0004712_x00	GO:0031398
OG0008591_x00	GO:0005515,GO:0016409,GO:0000139,GO:0018345
OG0005820_x00	GO:0016301,GO:0032958,GO:0051765,GO:0005634,GO:0005737,GO:0008440
OG0009103_x00	GO:0005509,GO:0005544,GO:0005737
OG0010071_x00	GO:0016491,GO:0005737,GO:0032440,GO:0047522,GO:0006693,GO:0016628
OG0006803_x00	GO:0000151
OG0006127_x00	GO:0045944
OG0007911_x00	GO:0000413,GO:0003755,GO:0006457
OG0002719_x00	GO:0030659,GO:0031301
OG0008343_x00	GO:0006666,GO:0030148,GO:0047560,GO:0005789
OG0003827_x00	GO:0004672,GO:0006468,GO:0005524,GO:0007165,GO:0018105,GO:0090090,GO:0004674,GO:0005634,GO:0005737
OG0004935_x00	GO:1904294,GO:0005783,GO:0061630
OG0009451_x00	GO:0005506,GO:0016705,GO:0031418,GO:0004656,GO:0005783,GO:0018401,GO:0005509
OG0000230_x00	GO:0005794,GO:0006887,GO:0016192,GO:0045054,GO:0045055,GO:0055037,GO:0003924,GO:0005525,GO:0005768
OG0004259_x00	GO:0008023,GO:0032783,GO:0003711,GO:0006355,GO:0006368
OG0000230_x02	GO:0005794,GO:0006887,GO:0016192,GO:0030133,GO:0032402,GO:0055037,GO:0098837,GO:0098887,GO:0003924,GO:0005525,GO:0005768
OG0001959_x00	GO:0006646,GO:0006656,GO:0006657,GO:0004103,GO:0004305,GO:0005737
OG0010294_x00	GO:0005515,GO:0000413,GO:0003755
OG0001213_x00	GO:0004672,GO:0005524,GO:0006468,GO:0032027,GO:0055008,GO:0004687,GO:0005737,GO:0006941
OG0001213_x01	GO:0004687,GO:0004672,GO:0005524,GO:0006468
OG0008566_x00	GO:0005515,GO:0005576
OG0009674_x00	GO:0006357,GO:0071222
OG0000453_x00	GO:0006508,GO:0008237,GO:0008270,GO:0004222,GO:0005509
OG0000453_x01	GO:0004222,GO:0006508,GO:0005509,GO:0008237,GO:0004252,GO:0005615,GO:0008270
OG0006698_x00	GO:0005085,GO:0035025
OG0011830_x00	GO:0006486,GO:0008375,GO:0006487,GO:0003827,GO:0005794
OG0010046_x00	GO:0004109,GO:0006779,GO:0006782,GO:0005737
OG0011154_x00	GO:0003700,GO:0006355,GO:0043565,GO:0009653,GO:0030154,GO:0000978,GO:0000981,GO:0006357
OG0008318_x00	GO:0051145,GO:0003713,GO:0005634,GO:0045944
OG0000205_x00	GO:0005524,GO:0004672,GO:0006468,GO:0004674,GO:0023014,GO:0032956,GO:0035556,GO:0043408,GO:0050770,GO:0005737
OG0009426_x00	GO:0071356,GO:0005829,GO:0007253,GO:0051059,GO:0005515
OG0004084_x00	GO:0044613,GO:0006913,GO:0016973
OG0000205_x01	GO:0004674,GO:0006468,GO:0004672,GO:0005524,GO:0023014,GO:0035556,GO:0043408,GO:0050770,GO:0005737
OG0009897_x00	GO:0031780,GO:0031781,GO:0031782,GO:0031783,GO:0070996,GO:0072659,GO:0106070,GO:0005783,GO:0005886,GO:0030545
OG0001313_x01	GO:0004653,GO:0005794,GO:0006493
OG0000676_x00	GO:0005509,GO:0016020,GO:0007156,GO:0007043,GO:0007275,GO:0016339,GO:0016342,GO:0034332,GO:0044331,GO:0045296,GO:0098609,GO:0098742,GO:0000902,GO:0005912,GO:0005886,GO:0007155
OG0000205_x02	GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0023014,GO:0032956,GO:0035556,GO:0043408,GO:0050770,GO:0005737
OG0005192_x00	GO:0005515,GO:0005615
OG0001784_x00	GO:0003677,GO:1900477,GO:0000978,GO:0000981,GO:0006357,GO:0005515
OG0000676_x01	GO:0005509,GO:0007156,GO:0016020,GO:0005886,GO:0007155,GO:0099060,GO:0044331,GO:0005912,GO:0045177,GO:0007043,GO:0045296,GO:0007275,GO:0007416,GO:0007420,GO:0014069,GO:0048514,GO:0014704,GO:0050770,GO:0016339,GO:0051966,GO:0016342,GO:0098609,GO:0030027,GO:0000902,GO:0098742,GO:0034332,GO:0099059,GO:0043005,GO:0005737
OG0010269_x00	GO:0005515,GO:0022857,GO:0015721,GO:0016020,GO:0043252,GO:0055085,GO:0005887,GO:0015125,GO:0015347
OG0003404_x00	GO:0003723,GO:0005730,GO:0022625,GO:0030490,GO:0031428,GO:0032040,GO:0046540,GO:0071011,GO:0000398,GO:0000470,GO:0042254,GO:1990904
OG0004512_x00	GO:0006813,GO:0015272,GO:0016020,GO:0034765,GO:1990573,GO:0005242,GO:0005886
OG0009649_x00	GO:0003924,GO:0005525,GO:0005886,GO:0006886,GO:0016192,GO:0005737,GO:0005765,GO:0008270
OG0000428_x00	GO:0005267,GO:0016020,GO:0071805,GO:0022841,GO:0030322,GO:0005887,GO:0015271,GO:0005252
OG0000428_x01	GO:0005267,GO:0016020,GO:0071805,GO:0022841,GO:0030322,GO:0005887,GO:0015271
OG0006052_x00	GO:0043565,GO:0000981,GO:0005634,GO:0006357
OG0000428_x02	GO:0005267,GO:0016020,GO:0071805,GO:0022841,GO:0030322,GO:0005887,GO:0015271
OG0007160_x00	GO:0030509,GO:0005125,GO:0005576,GO:0005615,GO:0008083
OG0001536_x01	GO:0009922,GO:0016020,GO:0042761,GO:0005783,GO:0019367,GO:0030148,GO:0030176,GO:0034625,GO:0034626
OG0002644_x00	GO:0003677,GO:0003691,GO:0005634,GO:0045893
OG0003752_x00	GO:0003690,GO:0006355,GO:0006390,GO:0061668,GO:0005739
OG0004860_x00	GO:0007507,GO:0030154,GO:0045944,GO:0061629,GO:0000122,GO:0005634,GO:0006357
OG0008889_x00	GO:0005515,GO:0000030,GO:0005783,GO:0035269
OG0000776_x00	GO:0030509,GO:0005125,GO:0005576,GO:0005615,GO:0008083
OG0000776_x01	GO:0008083,GO:0030509,GO:0005125,GO:0005576,GO:0005615
OG0008143_x00	GO:0005737,GO:0020037
OG0000030_x00	GO:0005525,GO:0005737,GO:0005874,GO:0007017,GO:0000226,GO:0000278,GO:0005200,GO:0003924
OG0009251_x00	GO:0061617,GO:0042407
OG0004059_x00	GO:0016324,GO:0072488,GO:0097272,GO:0005887,GO:0008519,GO:0016323,GO:0016020,GO:0005886
OG0005167_x00	GO:0008028,GO:0015718,GO:0016020,GO:0016021,GO:0005887,GO:0022857,GO:0055085
OG0000030_x02	GO:0005525,GO:0005737,GO:0005874,GO:0007017,GO:0000226,GO:0000278,GO:0005200,GO:0003924
OG0006275_x00	GO:0003779,GO:0005886,GO:0005912,GO:0008285,GO:0008360,GO:0014013,GO:0030175,GO:0035330,GO:0045177,GO:0050839,GO:1902115,GO:1902966,GO:2000643,GO:0005178,GO:0005856,GO:0008092
OG0001759_x00	GO:0016491,GO:0005739,GO:0008131,GO:0050660
OG0007383_x00	GO:0005829,GO:0006913,GO:0031267,GO:0048471,GO:0090630,GO:0005096,GO:0005634,GO:0007165,GO:0005515
OG0001759_x01	GO:0005739,GO:0008131,GO:0050660,GO:0016491
OG0002867_x00	GO:0016020
OG0003975_x00	GO:0005739,GO:0005758
OG0008491_x00	GO:0031965
OG0003299_x00	GO:0006886,GO:0006906,GO:0012505,GO:0016021,GO:0031201,GO:0048278,GO:0000149,GO:0000421,GO:0005484,GO:0016020,GO:0016192
OG0009003_x00	GO:0016020,GO:0030552,GO:0042383,GO:0042391,GO:0051146,GO:0007507,GO:0007519
OG0000999_x00	GO:0006535,GO:0004122,GO:0005737,GO:0019343,GO:0019344
OG0006703_x00	GO:0005515
OG0007811_x00	GO:0032402,GO:0042470,GO:0030318
OG0006027_x00	GO:0000981,GO:0005634,GO:0006357,GO:0005515
OG0007135_x00	GO:0007411,GO:0030215,GO:0030335,GO:0045499,GO:0048843,GO:0050919,GO:0071526,GO:0001755,GO:0005886,GO:0005887,GO:0005515
OG0006498_x00	GO:0004672,GO:0005524,GO:0006468,GO:0030336,GO:0004674,GO:0005737
OG0008243_x00	GO:0005886,GO:0017147,GO:0030178
OG0003727_x00	GO:0000978,GO:0000981,GO:0006355
OG0009351_x00	GO:0051015,GO:0051017,GO:0097178,GO:0005509,GO:0005884,GO:0032587
OG0004835_x00	GO:0005576,GO:0006955,GO:0008009
OG0008118_x00	GO:0043066
OG0010870_x00	GO:0008083,GO:0005125,GO:0005576,GO:0005615
OG0000005_x00	GO:0005515,GO:0006468,GO:0007169,GO:0005003,GO:0005524,GO:0005886,GO:0004713,GO:0004672,GO:0016020,GO:0007411,GO:0030425,GO:0048013,GO:0005005,GO:0005887
OG0009226_x00	GO:0061666,GO:0071569,GO:0071568,GO:1990592,GO:0005789,GO:0032434,GO:0034976
OG0010194_x00	GO:0004065
OG0005818_x00	GO:0006355,GO:0005634,GO:0045893
OG0000005_x01	GO:0005515,GO:0004672,GO:0006468,GO:0005524,GO:0007411,GO:0030425,GO:0048013,GO:0005005,GO:0005887,GO:0007169,GO:0005003,GO:0005886,GO:0004713,GO:0016020
OG0001113_x00	GO:0000062,GO:0006631
OG0006926_x00	GO:0042254,GO:0005730,GO:0030692,GO:0032040
OG0002221_x00	GO:0005524,GO:0016260,GO:0004756,GO:0005737
OG0000005_x02	GO:0004672,GO:0006468,GO:0005515,GO:0007411,GO:0030425,GO:0048013,GO:0005005,GO:0005887,GO:0004713,GO:0007169,GO:0005003,GO:0005524,GO:0005886,GO:0016020
OG0001113_x01	GO:0000062,GO:0006631
OG0000005_x03	GO:0005515,GO:0006468,GO:0007169,GO:0005003,GO:0005524,GO:0005886,GO:0004672,GO:0004713,GO:0016020,GO:0007411,GO:0030425,GO:0048013,GO:0005005,GO:0005887
OG0007358_x00	GO:0005515,GO:0051059,GO:0071356,GO:0005829,GO:0007253,GO:0034142
OG0000005_x04	GO:0006468,GO:0007169,GO:0005003,GO:0005524,GO:0005886,GO:0005515,GO:0004672,GO:0016020,GO:0004713,GO:0007411,GO:0030425,GO:0048013,GO:0005005,GO:0005887
OG0008466_x00	GO:0042981,GO:0005737,GO:0043027
OG0009574_x00	GO:0006302,GO:0008408,GO:0035861,GO:0003906,GO:0005634
OG0000353_x00	GO:0003677,GO:0003700,GO:0006355,GO:0000981,GO:0006357,GO:0000977,GO:0005634
OG0001461_x00	GO:0005737,GO:0006412
OG0000005_x07	GO:0007411,GO:0030425,GO:0048013,GO:0005005,GO:0005887,GO:0006468,GO:0005515,GO:0007169,GO:0016020,GO:0005003,GO:0005524,GO:0004672,GO:0004713,GO:0005886
OG0000353_x01	GO:0003677,GO:0006357,GO:0000977,GO:0000981,GO:0005634,GO:0006355,GO:0003700
OG0000005_x08	GO:0006468,GO:0007169,GO:0005003,GO:0005524,GO:0005886,GO:0005515,GO:0007411,GO:0030425,GO:0048013,GO:0005005,GO:0005887,GO:0016020,GO:0004672,GO:0004713
OG0010622_x00	GO:0004788,GO:0005524,GO:0009229,GO:0006772,GO:0030975
OG0001461_x01	GO:0005737,GO:0006412
OG0006598_x00	GO:0005509,GO:0016460
OG0000005_x09	GO:0005515,GO:0004672,GO:0006468,GO:0007411,GO:0030425,GO:0048013,GO:0005005,GO:0005887,GO:0007169,GO:0016020,GO:0005003,GO:0005524
OG0012162_x00	GO:0005856
OG0003552_x00	GO:0005783,GO:0005829,GO:0030433
OG0008218_x00	GO:1990544,GO:0005471,GO:0005743,GO:0140021,GO:0055085,GO:1901029
OG0010970_x00	GO:0071011,GO:0008380
OG0004660_x00	GO:0006508,GO:0008234,GO:0004197,GO:0050790,GO:0051603,GO:0005615,GO:0005764
OG0008689_x00	GO:0010792,GO:0035861,GO:0061630,GO:0000724,GO:0003697,GO:0005634
OG0005918_x00	GO:0051561,GO:0005739,GO:0031305,GO:0036444
OG0012037_x00	GO:0005515,GO:0007165
OG0005092_x00	GO:0005515,GO:0019005,GO:0031146
OG0000576_x00	GO:0005515,GO:0046976,GO:0070734,GO:0031507,GO:0035098,GO:0042054,GO:0003682,GO:0005634,GO:0006338
OG0009797_x00	GO:0008270,GO:0039528,GO:0039536,GO:0140374,GO:0003725,GO:0003727,GO:0005737,GO:0003677,GO:0005524,GO:0016787
OG0001684_x00	GO:0008360,GO:0016020
OG0000576_x01	GO:0031507,GO:0035098,GO:0042054,GO:0046976,GO:0003682,GO:0005634,GO:0006338,GO:0005515,GO:0070734
OG0001684_x01	GO:0008360,GO:0016020
OG0010845_x00	GO:0004653,GO:0005794,GO:0006493
OG0010169_x00	GO:0003676,GO:0006998,GO:0030514,GO:0031490
OG0011953_x00	GO:0005544,GO:0005886,GO:0014059,GO:0017156,GO:0017158,GO:0030276,GO:0031045,GO:0070382,GO:0071277,GO:0000149,GO:0001786,GO:0005509,GO:0016020
OG0011277_x00	GO:0005515,GO:0007165,GO:0016020,GO:0002224,GO:0004888,GO:0006955,GO:0005887,GO:0006954,GO:0038023
OG0003304_x00	GO:0003723,GO:2001235,GO:0003735,GO:0005634,GO:0022627,GO:0006412,GO:0015935
OG0004412_x00	GO:0005515,GO:0017154,GO:0030334,GO:0071526,GO:1902287,GO:0002116,GO:0005887
OG0005520_x00	GO:0003676,GO:0000390,GO:0071008
OG0009549_x00	GO:0005515,GO:0036122,GO:0005615,GO:0030154,GO:0030514
OG0003099_x00	GO:0042985,GO:0070062,GO:0001540,GO:0005794,GO:0005886
OG0001436_x00	GO:0000976,GO:0003700,GO:0006355,GO:0005515,GO:0005634,GO:0006357,GO:0000978,GO:0000981,GO:0002376
OG0007060_x00	GO:0012505
OG0002544_x00	GO:0016887,GO:0035494,GO:0043001,GO:0005795,GO:0006891,GO:0005524
OG0003652_x00	GO:0005515,GO:0005886,GO:0005887
OG0004760_x00	GO:0016209,GO:0016491,GO:0008379,GO:0033554,GO:0042744,GO:0045454,GO:0005739,GO:0005829,GO:0006979,GO:0051920
OG0011029_x00	GO:0016055,GO:0005886,GO:0007275
OG0008789_x00	GO:0097546
OG0003527_x00	GO:0003723,GO:0033962,GO:0000290,GO:0000932
OG0008043_x00	GO:0005515
OG0010945_x00	GO:0005509,GO:0007155,GO:0005576,GO:0062023
OG0009151_x00	GO:0003676,GO:0008270,GO:1901987,GO:0010571,GO:0031431,GO:0043539
OG0004635_x00	GO:0004747,GO:0006014,GO:0016301
OG0005743_x00	GO:0016757,GO:0097363,GO:0097370,GO:0005788
OG0005067_x00	GO:0005509,GO:0005544,GO:0005634,GO:0005737
OG0006851_x00	GO:0070034,GO:0000184,GO:0005697,GO:0042162,GO:0005515
OG0001659_x00	GO:0005515,GO:0003950
OG0006175_x00	GO:0005515,GO:0004896,GO:0009897,GO:0019221,GO:0016020
OG0001659_x01	GO:0005515,GO:0005737,GO:0003950
OG0002767_x00	GO:0005515,GO:0017154,GO:0030334,GO:0071526,GO:1902287,GO:0002116,GO:0005887
OG0007283_x00	GO:0005634,GO:0005759,GO:0070403,GO:0034979,GO:0051287
OG0008391_x00	GO:0005515,GO:0000978,GO:0000981,GO:0006357
OG0003875_x00	GO:0012505,GO:0016020,GO:0005783,GO:0006914,GO:0007030
OG0004983_x00	GO:0031124,GO:0003729,GO:0005634,GO:0031123,GO:0006396,GO:0005515
OG0000899_x00	GO:0004674,GO:0005524,GO:0004672,GO:0006468,GO:0005737
OG0000899_x01	GO:0004674,GO:0005524,GO:0004672,GO:0006468,GO:0005737
OG0006603_x00	GO:0006355,GO:0000978,GO:0000981,GO:0005634
OG0001261_x00	GO:0006357,GO:0030154,GO:0000981,GO:0003700,GO:0005634,GO:0006355,GO:0043565
OG0007711_x00	GO:0003779,GO:0030864,GO:0051015,GO:0005884,GO:0030427,GO:0030833
OG0001261_x01	GO:0003700,GO:0006355,GO:0043565,GO:0005634,GO:0006357,GO:0030154,GO:0000981
OG0007035_x00	GO:0005525,GO:0003924,GO:0003746,GO:0006414
OG0006398_x00	GO:0009966,GO:0016020,GO:0005789
OG0003627_x00	GO:0005783
OG0004735_x00	GO:0016301,GO:0014065,GO:0016020,GO:0016303,GO:0016477,GO:0035005,GO:0036092,GO:0046854,GO:0048015,GO:0052742,GO:0005737,GO:0005886,GO:0005942
OG0005843_x00	GO:0003896,GO:0005634,GO:0005759,GO:0006264,GO:0009411,GO:0019985,GO:0031297,GO:0042276,GO:0003682,GO:0003887
OG0006951_x00	GO:0032870,GO:0042277,GO:0004930,GO:0005887,GO:0007186,GO:0016020,GO:0016500
OG0008018_x00	GO:0001503,GO:0007155,GO:0045780,GO:0050840,GO:0001649,GO:0005615
OG0009126_x00	GO:0035552,GO:0051213,GO:0005634,GO:0006281,GO:0006307
OG0010094_x00	GO:0006486,GO:0016757,GO:0016020
OG0005718_x00	GO:0005515,GO:0005912,GO:0007155,GO:0016342,GO:0019903,GO:0035257,GO:0045294,GO:0045296,GO:0045944,GO:0060070,GO:0098609,GO:0003713,GO:0140297,GO:0005634,GO:0005737
OG0001013_x01	GO:0006790,GO:0018146,GO:0001517,GO:0005802,GO:0006044,GO:0000139,GO:0005975,GO:0008146
OG0006826_x00	GO:0043027,GO:0043066,GO:0051726,GO:0061630,GO:0005634,GO:0005737,GO:0031398
OG0007258_x00	GO:0005515
OG0008366_x00	GO:0006777,GO:0008265,GO:0003824,GO:0030151,GO:0030170
OG0000253_x00	GO:0004672,GO:0006468,GO:0004674,GO:0005524,GO:0005886,GO:0006897,GO:0007165,GO:0018105,GO:0090263,GO:0005634,GO:0005737
OG0004958_x00	GO:0003735,GO:0005840,GO:0006412,GO:0070181,GO:0005730,GO:0022627
OG0009474_x00	GO:0005179,GO:0005576,GO:0030282
OG0010522_x00	GO:0004930,GO:0007186,GO:0016020,GO:0051379,GO:0071880,GO:0004938,GO:0005887,GO:0004935
OG0000128_x00	GO:0000122,GO:0004407,GO:0016575,GO:0008134,GO:0000118
OG0000128_x01	GO:0000122,GO:0004407,GO:0016575
OG0001236_x00	GO:0005515,GO:0034446,GO:0043256,GO:0070831,GO:0009887,GO:0009888,GO:0016477
OG0000128_x02	GO:0000122,GO:0004407,GO:0016575
OG0001236_x01	GO:0034446,GO:0043256,GO:0070831,GO:0009887,GO:0009888,GO:0016477,GO:0005515
OG0009902_x00	GO:0030036,GO:0043005,GO:0051496,GO:0004674,GO:0005634,GO:0005737,GO:0004672,GO:0006468,GO:0005524,GO:0005515
OG0003452_x00	GO:0005515,GO:0035269,GO:0000030,GO:0005783,GO:0030968
OG0004560_x00	GO:0002040,GO:0005172,GO:0005615,GO:0008083,GO:0038084,GO:0042056,GO:0043185,GO:0045766,GO:0048010,GO:0050930,GO:0060754,GO:0001666,GO:0001934,GO:0001938,GO:0016020
OG0008589_x00	GO:0071816,GO:0043495,GO:0043529
OG0009697_x00	GO:0034613,GO:0005737,GO:0007165,GO:0019901
OG0000476_x00	GO:0005515,GO:0005887,GO:0006954,GO:0006955,GO:0016020,GO:0035663,GO:0038023,GO:0071221,GO:0071723,GO:0002224,GO:0004888,GO:0007165
OG0001584_x00	GO:0098978,GO:1990504,GO:0006887,GO:0016079,GO:0045921
OG0000476_x01	GO:0005515,GO:0007165,GO:0005887,GO:0006954,GO:0006955,GO:0016020,GO:0035663,GO:0038023,GO:0071221,GO:0071723,GO:0002224,GO:0004888
OG0001584_x01	GO:0098978,GO:1990504,GO:0006887,GO:0016079,GO:0045921
OG0000005_x10	GO:0005515,GO:0004672,GO:0006468,GO:0007169,GO:0016020,GO:0005003,GO:0005524,GO:0005886,GO:0007411,GO:0030425,GO:0048013,GO:0005005,GO:0005887,GO:0004713
OG0003204_x00	GO:0036038,GO:0060271,GO:1904491
OG0012285_x00	GO:0032418,GO:0099078
OG0007909_x00	GO:0042254,GO:0070545,GO:0000463,GO:0003723,GO:0005730
OG0004312_x00	GO:0046872,GO:0044390,GO:0061630,GO:0071712,GO:0005783,GO:0006511
OG0005420_x00	GO:0018444,GO:0003747,GO:0003924,GO:0006412,GO:0005525
OG0000904_x00	GO:0000122,GO:0005634,GO:0009880
